date,T0000,T0015,T0030,T0045,T0100,T0115,T0130,T0145,T0200,T0215,T0230,T0245,T0300,T0315,T0330,T0345,T0400,T0415,T0430,T0445,T0500,T0515,T0530,T0545,T0600,T0615,T0630,T0645,T0700,T0715,T0730,T0745,T0800,T0815,T0830,T0845,T0900,T0915,T0930,T0945,T1000,T1015,T1030,T1045,T1100,T1115,T1130,T1145,T1200,T1215,T1230,T1245,T1300,T1315,T1330,T1345,T1400,T1415,T1430,T1445,T1500,T1515,T1530,T1545,T1600,T1615,T1630,T1645,T1700,T1715,T1730,T1745,T1800,T1815,T1830,T1845,T1900,T1915,T1930,T1945,T2000,T2015,T2030,T2045,T2100,T2115,T2130,T2145,T2200,T2215,T2230,T2245,T2300,T2315,T2330,T2345,T2400
20170121,3369.936425,3282.7991,3196.78515,3137.21825,3069.20509,3018.48326,2967.13595,2939.97374,2885.59023,2931.90919,2863.2012,2848.99319,2826.30054,2853.225725,2803.985325,2798.97094,2762.41722,2762.791615,2728.04907,2737.73717,2778.54214,2765.964425,2813.50271,2832.069415,2898.780315,2932.70681,3016.89315,3049.4145,3110.519165,3166.533255,3249.041325,3366.04969,3461.70424,3621.49443,3781.96995,3908.851,4024.783965,4047.7068,4167.004,4190.658715,4254.18208,4262.68667,4270.20497,4283.87148,4265.26478,4262.99295,4226.37235,4199.04845,4142.824315,4056.32045,4001.99755,3984.0853,3895.7486,3883.650825,3848.459785,3811.32305,3775.22115,3746.54882,3680.61198,3707.047725,3707.09342,3689.655695,3705.128915,3650.88059,3692.70586,3701.46904,3749.509875,3757.83121,3834.6009,3865.8483,3950.65993,3951.6998,4030.1128,4151.433215,4246.936525,4287.67148,4273.33465,4294.2014,4316.64553,4332.8455,4372.6733,4323.8528,4321.46089,4304.22922,4283.3505,4211.1201,4149.672865,4090.63635,4042.4267,3885.735885,3828.43787,3683.60828,3573.360495,3522.4385,3384.05884,3313.04292,3205.468815
20170122,3205.468815,3099.7474,3010.3467,2943.95424,2887.90652,2857.638285,2783.595,2762.95302,2729.30383,2726.68392,2677.43345,2668.17589,2680.58574,2632.52448,2617.16488,2633.72262,2636.76585,2621.84534,2642.6055,2658.6358,2628.56583,2669.027565,2674.01896,2722.71976,2746.863725,2828.32955,2818.028225,2895.06895,3113.592985,3106.09017,3211.385035,3377.16925,3556.9596,3671.56722,3813.693585,4063.089675,4217.979575,4191.191,4331.654865,4333.34387,4344.2778,4332.8854,4403.488925,4410.087435,4309.88685,4443.6041,4362.0162,4242.9432,4236.80145,4199.126635,4144.24048,4066.74214,3969.622785,3984.64485,3944.71407,3908.974025,3870.28328,3858.694515,3888.32283,3866.693705,3843.70627,3826.49835,3778.526675,3824.05381,3863.5873,3855.3318,3909.916615,3900.83775,3946.44725,3986.388765,3996.1256,4054.7254,4060.110285,4145.1388,4250.1537,4284.846465,4256.863265,4290.148985,4265.3347,4261.88791,4291.42968,4251.29313,4245.32732,4241.7006,4224.6709,4153.262725,4082.200065,4015.51035,3924.0548,3835.137935,3715.607035,3636.66707,3527.01142,3427.50652,3372.060055,3242.219185,3162.8274
20170123,3162.8274,3042.6315,2971.51545,2893.618585,2813.017925,2773.431805,2739.77986,2707.70596,2660.46873,2658.255135,2642.73831,2613.88985,2585.99025,2611.921355,2574.31475,2559.351015,2564.614965,2544.42794,2539.13264,2576.23413,2581.676015,2621.04164,2619.646375,2642.81355,2674.0733,2767.010185,2841.627175,2931.61792,3053.350825,3114.0202,3214.3497,3322.44735,3494.588015,3710.062455,3846.56482,4025.54292,4084.20485,4166.295965,4189.9275,4236.04335,4299.1452,4305.13685,4278.569435,4332.513475,4267.4095,4299.770015,4259.088925,4252.44795,4154.31295,4112.489675,4093.2859,3988.8581,3929.6655,3934.34425,3869.32815,3835.70993,3869.2417,3802.57678,3801.92508,3787.776825,3759.102215,3769.784585,3750.04083,3721.15665,3779.54935,3793.938905,3847.72477,3843.64775,3894.577915,3914.9481,3940.69367,3964.409375,4000.13688,4062.32635,4171.83133,4181.84775,4185.25008,4200.927835,4189.956,4197.681685,4199.1976,4179.86548,4187.500725,4128.3979,4121.575,4035.06192,4012.206725,3926.85882,3884.85989,3743.48013,3639.384165,3525.639525,3414.953125,3396.674935,3268.3743,3142.955585,3009.887565
20170124,3009.887565,2975.380525,2889.6397,2815.731125,2742.935285,2694.35751,2683.095925,2647.7659,2600.2811,2566.33152,2591.4651,2563.62915,2547.30644,2527.79515,2482.966265,2462.159935,2509.63818,2478.0864,2472.662565,2431.55825,2483.071525,2514.60896,2537.693105,2600.31283,2569.75931,2645.137725,2777.22145,2856.559085,2874.634165,2944.19402,3119.07059,3189.96415,3234.71827,3516.32905,3664.44317,3752.496485,3866.42305,4013.560285,4084.031475,4062.5021,4204.18795,4218.496375,4121.803,4156.24487,4225.9059,4286.893525,4242.61355,4188.51105,4150.03415,4105.482475,4089.481435,4044.546625,3966.627625,3962.060785,3895.98762,3862.36902,3861.256475,3829.20319,3855.283255,3838.610185,3823.692525,3831.355985,3823.02268,3818.079925,3847.613905,3833.952715,3922.2631,3866.095965,3887.84118,3922.65203,3946.62053,3985.56255,4031.860325,4066.92492,4098.6838,4140.36068,4105.91482,4132.76068,4134.866165,4122.576015,4132.478625,4095.5184,4063.56097,4051.504615,4048.57605,3975.53245,3915.425,3824.963055,3762.32357,3633.886135,3576.25315,3453.8656,3372.631765,3307.718835,3179.711275,3106.978515,3000.622975
20170125,3000.622975,2862.02035,2804.074815,2722.793195,2677.70743,2644.264485,2601.174955,2578.93384,2537.72075,2504.75195,2475.25825,2482.00743,2466.1867,2423.6381,2430.69565,2433.820485,2411.34054,2402.18805,2396.59483,2392.2463,2411.494725,2453.013145,2459.1548,2498.51615,2536.61875,2627.72717,2669.62445,2754.67719,2831.752115,2909.48938,3014.79574,3111.41492,3223.667965,3408.594015,3500.10039,3665.690235,3792.0656,3814.331415,3907.684875,3909.2386,3959.609785,3964.82272,3948.73295,3977.40585,3892.96548,3962.745925,3918.454075,3865.15993,3810.389675,3787.65475,3764.319615,3690.364775,3640.59874,3617.654245,3567.7079,3530.869085,3506.7502,3500.39888,3484.459875,3493.405835,3478.8943,3468.733005,3411.50054,3432.098155,3445.4106,3464.03117,3483.041145,3498.53897,3480.68353,3605.22777,3591.11666,3626.86535,3688.09874,3802.292635,3864.59677,3878.37728,3930.568,3922.52815,3922.200685,3950.841,3934.958425,3877.365435,3880.402585,3869.14005,3864.43755,3807.872555,3741.048985,3709.38805,3615.03025,3505.095965,3463.02303,3350.38818,3214.983255,3174.61006,3077.32208,2962.46366,2858.73715
20170126,2858.73715,2743.874835,2696.85772,2615.5514,2582.762625,2516.6792,2473.42361,2435.47434,2430.92498,2354.65366,2368.319125,2348.257785,2350.38911,2300.048135,2267.341535,2285.43286,2272.27688,2247.331875,2247.78493,2251.627775,2274.90857,2304.39619,2321.72951,2338.991865,2368.787665,2454.36205,2497.00945,2534.521625,2591.630875,2672.178335,2760.450435,2844.19056,2922.58874,3095.0259,3182.60925,3290.5017,3390.923635,3454.7168,3502.387705,3510.381765,3576.886135,3585.86525,3592.9019,3600.90242,3599.45348,3606.716515,3521.18222,3486.84276,3413.042675,3394.56641,3366.01701,3292.7228,3202.64323,3204.51245,3177.5904,3109.483855,3051.94454,3013.2423,2992.906315,2999.824215,2966.523865,3022.47345,2943.1133,2961.23075,2972.5823,2957.952775,2993.907615,2990.79969,3045.275825,3102.1718,3127.134,3178.266325,3237.09327,3337.45507,3436.6668,3483.572575,3467.072785,3519.09127,3527.05835,3553.59147,3578.56507,3570.692325,3534.78831,3530.27315,3526.428975,3487.61055,3468.23568,3390.382325,3364.97163,3260.506685,3133.80414,3020.73533,2976.084475,2885.381515,2805.23752,2750.224445,2643.500685
20170127,2643.500685,2534.0775,2446.27014,2388.963765,2327.57448,2287.505,2254.302025,2222.345735,2181.061965,2156.579515,2147.63175,2118.10708,2089.880775,2094.6911,2057.557405,2039.690565,2061.95315,2045.03175,2042.42951,2040.77746,2083.79137,2068.65977,2102.24702,2137.00087,2123.533385,2203.37034,2220.56933,2274.52135,2311.95838,2379.348245,2440.832055,2507.35172,2611.65488,2723.750415,2824.60555,2929.176325,2960.86538,2997.348135,3063.37475,3072.528665,3086.27469,3072.30285,2998.60888,3013.67322,3004.561675,3043.07154,2997.19338,3023.961815,2979.24085,2987.43137,2892.80415,2841.26076,2815.0305,2828.44108,2757.88173,2753.11387,2702.581185,2679.29127,2675.940525,2696.277175,2667.96974,2661.98398,2655.892675,2619.5775,2659.05019,2672.45317,2697.03233,2716.91184,2731.469165,2768.460075,2856.59015,2882.57759,2972.396955,3065.591765,3128.629015,3209.396685,3270.162295,3285.27005,3292.418705,3287.28367,3293.89282,3268.732925,3225.33949,3191.89702,3208.84065,3221.45323,3169.48158,3170.782225,3151.491145,3121.884585,3105.094285,3067.035765,3041.44723,3010.66362,2966.895505,2881.00116,2876.2143
20170128,2876.2143,2701.24178,2643.8291,2546.17328,2421.701715,2359.895285,2277.88473,2214.096315,2147.44669,2132.646355,2112.21157,2107.77887,2103.584335,2104.84394,2055.32291,2051.48928,2023.26478,2019.889525,1993.04547,2005.34512,2036.90165,2031.92935,2046.83162,2068.99512,2103.53446,2150.449735,2183.41312,2199.11605,2299.287565,2320.650785,2382.491225,2422.22773,2485.75822,2586.462685,2618.969785,2689.04226,2739.96245,2770.260325,2796.15704,2841.02231,2840.885225,2858.03624,2852.19526,2846.23895,2846.043915,2858.647375,2861.771355,2837.582265,2840.63452,2845.710655,2838.747725,2763.13086,2733.05557,2764.12494,2718.67618,2726.96968,2702.504425,2699.33038,2703.0426,2713.70426,2696.50869,2694.094265,2680.607495,2625.24843,2690.282675,2695.05538,2700.451,2718.72995,2766.14141,2814.53878,2879.605135,2929.46788,2970.628625,3048.06113,3095.4116,3131.30716,3129.21393,3145.494555,3152.616325,3179.68591,3171.781435,3139.32554,3121.593125,3105.61726,3073.05962,3079.793125,3004.84696,2996.85366,2978.380625,2895.93611,2827.4109,2757.817035,2691.71366,2620.52978,2567.58001,2505.72399,2399.76612
20170129,2399.76612,2357.9266,2234.769265,2213.65979,2192.88215,2140.391325,2081.36697,2076.652215,2080.046375,2024.3094,2024.96908,1979.55737,1967.42435,1987.51153,1974.428225,1971.49909,1953.97349,1977.537765,1980.47925,1961.060015,1971.749795,1956.929985,2001.17785,2008.023265,2006.96202,2066.0695,2123.170865,2156.24483,2184.58485,2235.945175,2332.062375,2370.735165,2474.711715,2576.85828,2664.338365,2738.8671,2755.349315,2767.03384,2777.69683,2774.26372,2783.510165,2806.46093,2744.54886,2735.8898,2714.55242,2711.876365,2694.54884,2681.80155,2654.21811,2645.83816,2602.156685,2558.665875,2504.611255,2510.05048,2471.296085,2416.989525,2399.182535,2370.597415,2392.101615,2413.71896,2384.9579,2382.651015,2377.1926,2348.90122,2345.87965,2350.850335,2417.11958,2411.8581,2460.16351,2526.929985,2590.64791,2656.64935,2748.7604,2822.4234,2905.91662,2967.34191,3044.09526,3080.91631,3095.406375,3103.463325,3126.24822,3154.362235,3106.16902,3117.799775,3060.464615,3074.2038,3047.54205,3010.02674,2977.28651,2905.906455,2841.3683,2779.691165,2732.799355,2679.233985,2618.159625,2546.14801,2486.14145
20170130,2486.14145,2376.101715,2316.157,2296.2602,2258.383985,2236.62775,2216.978045,2162.3995,2139.38841,2119.27615,2092.7265,2069.3926,2098.75805,2065.378185,2036.44603,2068.03866,2076.142635,2068.269415,2028.89334,2060.51827,2072.72653,2098.244765,2080.71451,2118.70919,2114.05153,2147.958835,2224.55705,2244.841165,2296.08806,2317.375375,2364.81505,2467.792485,2530.94592,2691.627115,2729.207405,2811.805915,2841.3569,2894.18925,2941.428,2945.375725,2993.793235,2990.699465,2960.817215,2979.55511,2966.89009,2988.31658,2942.45153,2905.654135,2940.582405,2907.1102,2867.95557,2834.39948,2804.33996,2779.966,2760.856085,2757.1166,2696.986255,2690.27916,2722.471335,2722.59265,2715.056205,2705.008815,2672.61467,2637.01722,2705.83218,2708.15246,2794.615,2801.703045,2897.248155,2941.564325,2982.68251,3083.747975,3141.8381,3243.2772,3289.891515,3305.265935,3323.43307,3321.264505,3339.39402,3344.335825,3347.84427,3357.90135,3339.50859,3288.239465,3251.3959,3254.63464,3229.483485,3152.30197,3082.146275,3023.006875,2943.93752,2894.13073,2802.6976,2773.15412,2693.29199,2623.14646,2555.25623
20170131,2555.25623,2476.746235,2394.906205,2352.042775,2350.32299,2273.46476,2223.88274,2225.603,2216.02624,2165.75946,2155.304425,2156.523845,2124.99363,2131.529535,2120.94416,2100.464345,2079.31763,2104.16374,2093.691035,2103.426825,2089.21606,2103.61122,2141.630315,2165.76991,2164.15168,2195.9877,2245.51595,2267.897285,2337.60534,2365.32995,2429.26571,2486.903825,2567.79946,2661.74344,2811.12163,2900.744725,2921.25209,3001.56186,3070.33483,3080.075085,3134.586275,3145.64475,3155.229965,3144.3556,3150.77057,3141.364525,3115.52595,3124.51428,3109.70929,3178.08725,3140.35857,3104.23748,3048.050205,3036.725825,3002.9367,2959.042425,2986.547395,2983.813865,2940.258835,2954.07212,2975.86778,2957.785385,2919.85445,2945.765415,2966.4966,2932.62492,3028.031805,2981.31983,3017.16523,3062.9292,3057.465275,3162.2745,3231.77479,3302.83783,3419.959435,3458.546915,3481.54955,3487.36925,3480.769125,3486.07459,3512.569615,3527.437875,3503.894975,3491.170675,3445.80751,3408.707825,3389.2561,3339.20991,3277.42856,3177.912545,3099.4092,3017.98926,2976.4526,2927.836255,2845.29275,2783.17795,2690.4779
20170201,2690.4779,2571.717925,2524.47965,2474.35271,2442.56989,2404.775375,2352.16675,2326.462125,2267.246915,2257.159625,2214.2486,2220.427875,2243.562275,2237.10921,2226.28187,2227.313,2215.41881,2197.291765,2211.905425,2222.3787,2216.36349,2229.25955,2248.90536,2272.87272,2303.36335,2288.48787,2364.8521,2358.99725,2412.52975,2455.30863,2526.289115,2597.32945,2683.36316,2822.30389,2923.88473,3036.856165,3063.898675,3095.050125,3161.41095,3172.8214,3202.388725,3226.093315,3269.748,3238.569475,3194.898735,3285.67608,3198.7165,3185.15012,3164.18533,3144.80875,3124.82968,3067.550475,3057.78096,3008.056915,2992.83953,2929.82964,2953.47685,2919.870505,2941.644885,2941.55815,2914.42767,2878.066515,2844.31672,2865.41242,2869.953515,2887.04677,2955.18115,2927.970965,2990.29011,3084.790315,3156.355525,3189.43918,3269.2711,3379.1823,3481.892215,3497.291905,3519.049565,3593.99706,3583.548675,3543.1257,3570.656415,3544.89175,3572.61047,3511.30811,3459.98398,3469.072725,3437.4078,3367.29704,3302.46182,3207.34516,3135.514235,3087.11126,2995.87858,2939.61616,2837.5493,2797.570735,2697.0576
20170202,2697.0576,2651.072375,2528.821625,2468.35004,2408.00737,2416.2186,2361.83851,2341.43745,2298.68669,2318.046835,2305.13491,2259.91244,2237.69137,2193.8673,2182.950375,2208.39147,2195.6096,2180.580695,2199.56008,2179.369825,2190.151755,2219.55929,2211.62432,2204.64828,2256.62335,2286.55975,2335.64055,2381.86641,2424.567485,2460.34135,2511.48479,2627.4245,2683.334185,2802.38144,2882.49646,3048.10844,3105.716725,3200.41016,3238.645285,3285.52161,3389.70735,3433.18448,3436.68295,3459.99766,3461.570385,3499.642015,3490.516885,3466.47875,3435.17891,3427.83313,3429.9978,3370.153025,3322.8663,3340.8137,3330.36351,3287.61693,3280.22403,3240.58224,3251.530135,3259.71372,3257.04973,3215.85716,3211.374775,3232.76374,3239.69475,3239.55795,3285.73593,3278.29458,3331.147165,3371.241725,3386.85526,3447.472765,3544.58357,3619.17719,3706.86523,3740.995595,3743.43225,3742.702175,3762.40033,3787.24321,3783.9032,3781.068875,3770.838325,3758.80097,3720.33661,3670.10764,3610.43909,3550.311215,3488.84175,3379.38313,3307.773365,3189.10573,3138.690085,3075.029635,3004.18158,2891.273035,2808.893025
20170203,2808.893025,2678.24247,2632.820595,2580.36074,2512.35385,2488.454985,2434.89655,2428.72877,2380.63996,2346.46675,2351.10484,2337.14193,2353.6098,2325.480775,2274.76569,2282.53555,2317.914215,2291.1663,2252.65691,2292.18755,2324.245015,2298.39865,2359.50246,2351.179225,2388.3779,2451.27949,2511.254035,2571.24739,2631.044475,2749.07827,2826.681585,2909.0558,3057.45321,3250.69518,3396.21409,3543.61476,3665.282495,3703.13591,3744.12385,3821.821215,3869.01997,3877.62241,3876.335635,3862.11005,3856.020075,3908.07105,3861.84766,3837.68935,3791.82145,3737.40925,3710.947475,3617.818215,3549.03413,3547.518975,3505.56954,3467.458485,3470.61125,3429.32425,3421.02505,3397.921335,3412.25902,3407.16968,3398.487915,3366.66966,3377.9701,3414.56486,3442.8931,3436.80037,3497.69005,3552.56794,3582.42815,3609.10453,3630.4459,3704.5174,3814.78789,3859.83442,3885.434165,3938.12525,3925.70875,3935.8899,3921.22285,3898.672415,3892.04455,3866.33755,3876.3211,3843.761465,3786.51912,3716.51115,3632.39036,3509.018705,3430.19236,3366.04342,3217.302775,3199.53597,3061.281805,3001.02986,2896.63512
20170204,2896.63512,2778.144375,2701.75782,2645.1268,2606.6689,2578.948755,2529.96305,2536.459435,2494.12202,2477.04615,2470.74423,2423.97915,2409.72953,2429.699955,2420.13545,2414.65319,2432.51167,2400.1237,2385.302465,2386.24458,2389.03473,2434.99535,2460.706435,2453.657055,2482.687915,2521.75524,2602.694765,2683.41275,2751.68925,2861.012685,2904.929285,2996.958255,3125.90052,3318.945365,3443.02477,3639.70308,3742.607365,3781.5624,3878.743125,3882.424565,3970.070425,3977.757635,3990.277875,3974.46047,3984.56315,4003.51375,3962.84938,3885.1029,3809.509785,3816.47034,3753.88814,3662.72177,3606.18632,3598.11873,3550.38541,3530.229925,3476.307925,3471.863825,3442.74965,3443.92385,3435.685925,3439.21945,3392.395755,3384.9811,3400.550935,3446.90362,3490.86525,3441.531085,3490.868955,3572.85861,3599.591515,3604.40925,3610.739385,3676.55871,3853.99762,3878.317715,3904.104325,3902.4347,3914.1767,3909.9682,3905.601715,3915.1229,3904.65865,3870.57949,3841.72685,3806.054825,3751.4854,3706.750375,3596.5518,3515.74081,3401.701575,3309.700535,3238.22339,3202.98675,3097.972515,3003.16033,2928.57925
20170205,2928.57925,2835.25277,2738.28855,2716.991925,2660.713925,2598.812685,2579.01687,2558.448325,2514.76552,2489.686945,2487.000725,2477.069615,2464.053665,2482.4602,2455.388905,2414.740875,2462.14464,2395.63419,2361.19973,2394.4294,2395.15292,2422.940705,2470.59584,2485.784725,2484.659165,2557.686425,2582.94607,2638.80474,2666.35379,2732.80116,2797.75475,2883.41587,3052.027,3132.53057,3279.105025,3445.332985,3569.65122,3567.91785,3657.77626,3711.707285,3790.89045,3816.10478,3793.103475,3815.5781,3841.71374,3821.585615,3822.733215,3804.065335,3752.933485,3690.67761,3659.6907,3609.2533,3579.81964,3546.685635,3581.9465,3481.0394,3500.1287,3481.91074,3453.1493,3417.0778,3450.919555,3433.69197,3406.80716,3416.639945,3423.0115,3464.720015,3491.101325,3509.51451,3573.44818,3638.35598,3653.078415,3722.860285,3744.267015,3812.11535,3926.11573,3938.36655,3947.78162,4006.5186,3972.50195,3964.6445,3980.05464,3973.938635,3952.0114,3919.8862,3857.90896,3838.06517,3762.49058,3737.04882,3640.47049,3491.07121,3393.8351,3309.505025,3252.80836,3172.9563,3070.54706,2987.2028,2892.146275
20170206,2892.146275,2757.1109,2738.660475,2659.7055,2638.1633,2604.08129,2554.7191,2522.159085,2489.27417,2504.3748,2458.40544,2420.55896,2418.81305,2432.22591,2421.410825,2404.577775,2403.4696,2394.48241,2385.88985,2396.166,2386.12545,2409.61135,2446.191765,2484.706,2505.007785,2588.75285,2684.17142,2737.39745,2828.130525,2912.84193,3006.55525,3135.890625,3238.996975,3463.49005,3606.318085,3793.248635,3972.524275,4040.99125,4146.28165,4219.465375,4301.0091,4331.41575,4343.322575,4398.91097,4390.2369,4467.3617,4408.780235,4405.85965,4374.47355,4340.582015,4297.81767,4209.75495,4194.647575,4196.66167,4132.863185,4119.6579,4176.83365,4112.123735,4096.71825,4143.216285,4100.7206,4135.834785,4110.253375,4114.5925,4143.444475,4133.26665,4204.50715,4217.3141,4227.06262,4274.02055,4291.47053,4229.54098,4167.09425,4204.50905,4265.976425,4274.54267,4256.53865,4277.8253,4259.37877,4259.7487,4198.5421,4182.8291,4178.979985,4136.96025,4063.83115,4022.12748,3934.1229,3854.051865,3787.40775,3665.46062,3552.413185,3473.001735,3397.62142,3305.86035,3226.480915,3137.324935,3044.969165
20170207,3044.969165,2937.971235,2849.83413,2826.76794,2771.195505,2741.57498,2685.98003,2638.61246,2637.530315,2597.7674,2587.54027,2595.69317,2562.932325,2573.970755,2544.41426,2553.5829,2539.45412,2529.799935,2500.84023,2494.206,2497.318485,2513.274875,2579.16374,2580.96418,2654.466725,2715.7213,2785.7629,2816.61662,2900.388285,2980.54292,3069.45627,3211.16796,3390.813435,3580.32865,3760.49729,3972.80348,4114.88605,4232.09325,4298.0641,4387.10095,4489.86188,4508.840125,4557.338765,4583.114925,4619.5346,4664.272285,4687.281475,4613.6389,4593.91975,4560.3439,4548.39917,4489.096465,4422.981975,4437.5317,4404.54105,4404.92922,4395.16075,4363.6635,4384.67997,4345.77025,4392.67897,4378.1928,4339.126425,4342.51498,4381.03425,4360.99115,4405.10155,4384.70695,4417.867365,4406.21552,4367.65008,4398.112685,4351.21432,4395.115625,4468.69892,4448.14168,4451.746835,4481.52202,4434.11018,4411.860325,4410.7265,4342.57293,4344.705775,4293.96675,4222.35385,4177.38085,4108.24175,4055.9756,3925.15395,3781.507965,3708.6556,3623.64884,3524.59405,3428.61745,3363.673265,3236.2263,3138.9102
20170208,3137.793665,3065.2567,2982.741125,2898.72132,2871.84772,2822.945425,2788.10712,2767.666825,2726.04286,2704.51871,2705.96024,2680.66554,2661.52152,2647.72144,2639.561985,2627.608135,2605.71871,2620.1893,2593.49772,2589.372535,2603.26049,2649.766125,2648.71856,2665.656585,2741.12335,2791.65765,2865.362545,2990.33096,3079.02372,3160.938325,3261.94052,3363.00323,3518.843415,3720.40083,3877.75294,4085.263435,4209.839215,4266.91265,4354.7905,4409.64768,4490.7621,4535.8035,4570.09052,4613.73998,4598.892525,4654.563,4625.46089,4599.452835,4507.533875,4471.18735,4428.886985,4432.2535,4296.046585,4328.792325,4313.159125,4232.86788,4240.5245,4227.737975,4212.8909,4208.28568,4160.464675,4151.7812,4145.392735,4132.48005,4162.97372,4192.64317,4224.153625,4203.670675,4213.518565,4230.922375,4216.93315,4174.1081,4149.46643,4222.520385,4305.8465,4351.96615,4396.38663,4405.35178,4375.49005,4391.9678,4369.47275,4398.538475,4339.610165,4338.945925,4287.92,4221.15495,4183.691035,4054.856975,3991.4573,3864.78069,3783.318665,3692.2529,3590.454035,3484.01024,3411.1498,3299.566885,3184.49215
20170209,3184.49215,3090.90822,3024.572665,2986.711175,2892.73024,2873.157675,2821.35408,2788.92355,2788.591145,2776.73315,2737.434975,2716.130275,2697.658,2675.5344,2674.40637,2658.29874,2656.76715,2617.59466,2617.9321,2610.519535,2597.655585,2621.43038,2654.750205,2700.445775,2753.51211,2850.06365,2932.210055,2989.77198,3122.28102,3208.55546,3274.705005,3438.262705,3614.275475,3792.288185,3905.70973,4094.9085,4198.15108,4290.0024,4325.48452,4380.70935,4447.319265,4448.394475,4433.9616,4488.8564,4448.283135,4480.35637,4480.78235,4423.832225,4318.401225,4264.66362,4217.121915,4139.44925,4082.19845,4089.2408,4039.1511,4006.330025,4043.091415,3965.73928,3970.84648,3982.08783,3968.241865,3937.71238,3929.67177,3931.01792,3901.285865,3958.293275,3977.1389,3987.5433,3991.1381,4032.815835,4028.20368,4036.31573,4084.0652,4111.91065,4281.721915,4304.835035,4380.911985,4333.8316,4397.74285,4397.501265,4409.27585,4353.505815,4335.7069,4307.4805,4285.2182,4223.27535,4169.65355,4061.89752,4024.861485,3898.53495,3813.23084,3697.22767,3598.13735,3504.00983,3401.59774,3301.88479,3186.891185
20170210,3186.891185,3079.980275,3039.713765,2970.19476,2874.30594,2851.108175,2843.9751,2798.95954,2774.713925,2794.3357,2737.2825,2708.73785,2695.72665,2689.71676,2681.23535,2666.6424,2648.134785,2635.626325,2630.740665,2626.152735,2659.364735,2654.7028,2710.79764,2735.544475,2761.1351,2887.91051,2978.567965,3031.637625,3085.79228,3193.834165,3286.97264,3403.0216,3586.6775,3797.29706,3965.48335,4086.49416,4239.183385,4296.97825,4389.01672,4390.6169,4482.428415,4474.95828,4528.301635,4517.357635,4523.42215,4524.4339,4516.91598,4482.90617,4341.85435,4287.229825,4235.6282,4173.7509,4083.3432,4084.5801,4073.27339,4064.998985,4019.578915,3980.7698,3964.13663,3970.8252,3942.48423,3920.688,3893.35745,3943.17868,3910.6617,3975.41693,3998.936365,3999.864135,4009.43738,4059.9637,4036.639965,4046.96865,4058.675975,4064.38253,4219.417115,4276.18237,4304.4975,4402.567615,4349.8524,4352.55895,4310.05785,4309.90205,4273.51002,4269.56068,4223.06065,4169.75805,4108.1762,4044.8929,3984.370015,3847.65124,3742.85598,3674.27719,3588.7447,3504.53632,3407.17025,3283.22508,3189.688745
